time,user_domain,computer,process_name,event_type
1067,C540$@DOM1,C540,P25,Start
1067,C553$@DOM1,C553,P25,End
1067,C553$@DOM1,C553,P25,Start
1067,C553$@DOM1,C553,P5,End
1067,C553$@DOM1,C553,P5,Start
1067,C565$@DOM1,C565,P104,End
1067,C565$@DOM1,C565,P104,Start
1067,C623$@DOM1,C623,P16,Start
1067,C73$@DOM1,C73,P16,Start
1067,C742$@DOM1,C742,P5,Start
1067,C795$@DOM1,C795,P16,End
1067,LOCAL SERVICE@C742,C742,P17,End
1067,LOCAL SERVICE@C742,C742,P17,Start
1067,LOCAL SERVICE@C742,C742,P5,End
1067,U163@DOM1,C537,P34,Start
1067,U169@C2245,C2245,P119,End
1068,C1101$@DOM1,C1101,P89,Start
1068,C1432$@DOM1,C1432,P138,End
1068,C1432$@DOM1,C1432,P138,Start
1068,C1432$@DOM1,C1432,P191,End
1068,C1432$@DOM1,C1432,P191,Start
1068,C1432$@DOM1,C1432,P21,End
1068,C1432$@DOM1,C1432,P21,Start
1068,C1432$@DOM1,C1432,P54,Start
1068,C1685$@DOM1,C1685,P5,End
1068,C1685$@DOM1,C1685,P5,Start
1068,C1685$@DOM1,C1685,P60,End
1068,C1685$@DOM1,C1685,P60,Start
1068,C1685$@DOM1,C1685,P63,Start
1068,C1707$@DOM1,C1707,P60,End
1068,C1707$@DOM1,C1707,P60,Start
1068,C1707$@DOM1,C1707,P63,End
1068,C1707$@DOM1,C1707,P63,Start
1068,C1752$@DOM1,C1752,P59,End
1068,C1752$@DOM1,C1752,P59,Start
1068,C1759$@DOM1,C1759,P47,End
1068,C1993$@DOM1,C1993,P5,Start
1068,C2082$@DOM1,C2082,P47,Start
1068,C2196$@DOM1,C2196,P47,Start
1068,C2196$@DOM1,C2196,P9,Start
1068,C230$@DOM1,C230,P10,Start
1068,C260$@DOM1,C260,P16,Start
1068,C280$@DOM1,C280,P16,End
1068,C454$@DOM1,C454,P16,Start
1068,C524$@DOM1,C524,P16,Start
1068,C5578$@DOM1,C5578,P10,Start
1068,C68$@DOM1,C68,P16,Start
1068,C775$@DOM1,C775,P16,Start
1068,C832$@DOM1,C832,P16,End
1068,LOCAL SERVICE@C1993,C1993,P22,End
1068,LOCAL SERVICE@C1993,C1993,P22,Start
1068,LOCAL SERVICE@C1993,C1993,P5,End
1069,C1200$@DOM1,C1200,P100,End
1069,C1200$@DOM1,C1200,P100,Start
1069,C1200$@DOM1,C1200,P21,End
1069,C1200$@DOM1,C1200,P5,End
1069,C1200$@DOM1,C1200,P99,End
1069,C1319$@DOM1,C1319,P5,Start
1069,C1399$@DOM1,C1399,P14,Start
1069,C1511$@DOM1,C1511,P16,Start
1069,C1638$@DOM1,C1638,P16,End
1069,C1648$@DOM1,C1648,P16,Start
1069,C2082$@DOM1,C2082,P9,Start
1069,C2382$@DOM1,C2382,P47,Start
1069,C2596$@DOM1,C2596,P16,Start
1069,C2623$@DOM1,C2623,P16,Start
1069,C27$@DOM1,C27,P16,Start
1069,C2724$@DOM1,C2724,P16,Start
1069,C2751$@DOM1,C2751,P16,Start
1069,C3037$@DOM1,C3037,P16,End
1069,C5568$@DOM1,C5568,P1,Start
1069,C5568$@DOM1,C5568,P10,Start
1069,C5568$@DOM1,C5568,P3,Start
1069,C5568$@DOM1,C5568,P4,Start
1069,C5577$@DOM1,C5577,P25,Start
1069,C5577$@DOM1,C5577,P5,Start
1069,C714$@DOM1,C714,P16,Start
1069,C742$@DOM1,C742,P5,Start
1069,LOCAL SERVICE@C1319,C1319,P17,End
1069,LOCAL SERVICE@C1319,C1319,P17,Start
1069,LOCAL SERVICE@C1319,C1319,P5,End
1069,LOCAL SERVICE@C742,C742,P18,End
1069,LOCAL SERVICE@C742,C742,P18,Start
1069,LOCAL SERVICE@C742,C742,P5,End
1070,C1311$@DOM1,C1311,P16,Start
1070,C1432$@DOM1,C1432,P54,End
1070,C1455$@DOM1,C1455,P16,Start
1070,C1624$@DOM1,C1624,P21,End
1070,C1624$@DOM1,C1624,P41,End
1070,C1624$@DOM1,C1624,P50,End
1070,C1624$@DOM1,C1624,P50,Start
1070,C1624$@DOM1,C1624,P54,End
1070,C1685$@DOM1,C1685,P5,End
1070,C1685$@DOM1,C1685,P5,Start
1070,C1685$@DOM1,C1685,P60,End
1070,C1685$@DOM1,C1685,P60,Start
1070,C1685$@DOM1,C1685,P63,End
1070,C1685$@DOM1,C1685,P63,Start
1070,C1893$@DOM1,C1893,P54,Start
1070,C2148$@DOM1,C2148,P50,Start
1070,C236$@DOM1,C236,P12,Start
1070,C236$@DOM1,C236,P5,Start
1070,C263$@DOM1,C263,P25,Start
1070,C263$@DOM1,C263,P5,Start
1070,C2679$@DOM1,C2679,P47,Start
1070,C2701$@DOM1,C2701,P16,Start
1070,C3019$@DOM1,C3019,P16,Start
1070,C3333$@DOM1,C3333,P25,End
1070,C3333$@DOM1,C3333,P25,Start
1070,C3333$@DOM1,C3333,P5,End
1070,C3333$@DOM1,C3333,P5,Start
1070,U137@C3015,C3015,P25,Start
1070,U169@C1646,C1646,P119,End
1070,U180@DOM1,C1075,P16,End
1070,U203@DOM1,C212,P34,Start
1070,U67@C1723,C1723,P59,End
1070,U67@C1723,C1723,P59,Start
1071,C136$@DOM1,C136,P16,Start
1071,C1624$@DOM1,C1624,P50,End
1071,C1624$@DOM1,C1624,P50,Start
1071,C1726$@DOM1,C1726,P16,Start
1071,C1972$@DOM1,C1972,P143,Start
1071,C2085$@DOM1,C2085,P9,End
1071,C2582$@DOM1,C2582,P16,End
1071,C2622$@DOM1,C2622,P16,Start
1071,C2649$@DOM1,C2649,P47,Start
1071,C2826$@DOM1,C2826,P16,Start
1071,C2861$@DOM1,C2861,P124,Start
1071,C512$@DOM1,C512,P16,Start
1071,C52$@DOM1,C52,P9,Start
1071,C730$@DOM1,C730,P16,Start
1071,C842$@DOM1,C842,P16,Start
1071,LOCAL SERVICE@C988,C988,P9,End
1072,C1041$@DOM1,C1041,P59,Start
1072,C1076$@DOM1,C1076,P16,Start
1072,C1150$@DOM1,C1150,P13,Start
1072,C1150$@DOM1,C1150,P14,Start
1072,C1216$@DOM1,C1216,P16,Start
1072,C133$@DOM1,C133,P16,Start
1072,C164$@DOM1,C164,P16,Start
1072,C236$@DOM1,C236,P12,Start
1072,C236$@DOM1,C236,P5,Start
1072,C2668$@DOM1,C2668,P16,Start
1072,C2971$@DOM1,C2971,P16,End
1072,C4033$@DOM1,C4033,P96,Start
1072,C540$@DOM1,C540,P25,End
1072,C540$@DOM1,C540,P25,Start
1072,C588$@DOM1,C588,P16,Start
1072,C663$@DOM1,C663,P16,Start
1072,C792$@DOM1,C792,P16,Start
1072,LOCAL SERVICE@C1737,C1737,P9,End
1072,U67@C1933,C1933,P59,End
1072,U67@C1933,C1933,P59,Start
1072,U95@DOM1,C2055,P105,End
1072,U95@DOM1,C2221,P198,End
1073,C1319$@DOM1,C1319,P5,Start
1073,C1355$@DOM1,C1355,P16,Start
1073,C1504$@DOM1,C1504,P9,End
1073,C1775$@DOM1,C1775,P16,Start
1073,C18$@DOM1,C18,P16,Start
1073,C1980$@DOM1,C1980,P16,Start
1073,C2046$@DOM1,C2046,P21,Start
1073,C2556$@DOM1,C2556,P16,Start
1073,C2633$@DOM1,C2633,P16,Start
1073,C2649$@DOM1,C2649,P9,Start
1073,C27$@DOM1,C27,P16,End
1073,C2820$@DOM1,C2820,P16,Start
1073,C3034$@DOM1,C3034,P9,End
1073,C3556$@DOM1,C3556,P16,Start
1073,C3767$@DOM1,C3767,P25,End
1073,C3767$@DOM1,C3767,P25,Start
1073,C3767$@DOM1,C3767,P5,End
1073,C3767$@DOM1,C3767,P5,Start
1073,C536$@DOM1,C536,P16,Start
1073,C770$@DOM1,C770,P16,Start
1073,C995$@DOM1,C995,P16,Start
1073,LOCAL SERVICE@C1319,C1319,P18,End
1073,LOCAL SERVICE@C1319,C1319,P18,Start
1073,LOCAL SERVICE@C1319,C1319,P5,End
1074,C1139$@DOM1,C1139,P16,Start
1074,C1302$@DOM1,C1302,P16,Start
1074,C131$@DOM1,C131,P16,Start
1074,C1592$@DOM1,C1592,P16,Start
1074,C1723$@DOM1,C1723,P59,End
1074,C1723$@DOM1,C1723,P59,Start
1074,C1883$@DOM1,C1883,P59,End
1074,C1883$@DOM1,C1883,P59,Start
1074,C2196$@DOM1,C2196,P47,End
1074,C2230$@DOM1,C2230,P47,Start
1074,C2278$@DOM1,C2278,P25,Start
1074,C236$@DOM1,C236,P12,Start
1074,C236$@DOM1,C236,P5,Start
1074,C241$@DOM1,C241,P16,Start
1074,C2670$@DOM1,C2670,P16,Start
1074,C306$@DOM1,C306,P5,Start
1074,C444$@DOM1,C444,P21,Start
1074,C466$@DOM1,C466,P5,Start
1074,C523$@DOM1,C523,P25,End
1074,C523$@DOM1,C523,P25,Start
1074,C523$@DOM1,C523,P5,End
1074,C523$@DOM1,C523,P5,Start
1074,C5576$@DOM1,C5576,P25,Start
1074,C5576$@DOM1,C5576,P5,Start
1074,C654$@DOM1,C654,P16,Start
1074,C841$@DOM1,C841,P16,Start
1074,C855$@DOM1,C855,P16,Start
1074,C973$@DOM1,C973,P16,Start
1074,LOCAL SERVICE@C306,C306,P17,End
1074,LOCAL SERVICE@C306,C306,P17,Start
1074,LOCAL SERVICE@C306,C306,P18,End
1074,LOCAL SERVICE@C306,C306,P18,Start
1074,LOCAL SERVICE@C306,C306,P5,End
1074,LOCAL SERVICE@C466,C466,P17,End
1074,LOCAL SERVICE@C466,C466,P17,Start
1074,LOCAL SERVICE@C466,C466,P18,End
1074,LOCAL SERVICE@C466,C466,P18,Start
1074,LOCAL SERVICE@C466,C466,P22,End
1074,LOCAL SERVICE@C466,C466,P22,Start
1074,LOCAL SERVICE@C466,C466,P5,End
1075,C1109$@DOM1,C1109,P16,Start
1075,C1179$@DOM1,C1179,P16,Start
1075,C1531$@DOM1,C1531,P16,Start
1075,C1624$@DOM1,C1624,P50,End
1075,C1624$@DOM1,C1624,P50,Start
1075,C168$@DOM1,C168,P16,Start
1075,C20$@DOM1,C20,P16,Start
1075,C2082$@DOM1,C2082,P47,End
1075,C2306$@DOM1,C2306,P16,Start
1075,C2382$@DOM1,C2382,P47,End
1075,C2559$@DOM1,C2559,P16,Start
1075,C2758$@DOM1,C2758,P16,Start
1075,C3199$@DOM1,C3199,P16,Start
1075,C3622$@DOM1,C3622,P47,Start
1075,C553$@DOM1,C553,P25,Start
1075,C553$@DOM1,C553,P5,Start
1075,C5582$@DOM1,C5582,P4,Start
1075,C672$@DOM1,C672,P16,Start
1075,C767$@DOM1,C767,P13,Start
1075,C767$@DOM1,C767,P14,Start
1075,C80$@DOM1,C80,P47,Start
1075,C80$@DOM1,C80,P9,Start
1075,C89$@DOM1,C89,P16,Start
1075,C952$@DOM1,C952,P16,Start
1076,C1160$@DOM1,C1160,P16,Start
1076,C1479$@DOM1,C1479,P47,Start
1076,C1624$@DOM1,C1624,P50,End
1076,C1624$@DOM1,C1624,P50,Start
1076,C1685$@DOM1,C1685,P5,End
1076,C1685$@DOM1,C1685,P5,Start
1076,C1685$@DOM1,C1685,P60,End
1076,C1685$@DOM1,C1685,P60,Start
1076,C1685$@DOM1,C1685,P63,End
1076,C1685$@DOM1,C1685,P63,Start
1076,C1771$@DOM1,C1771,P47,Start
1076,C1771$@DOM1,C1771,P9,Start
1076,C1893$@DOM1,C1893,P21,End
1076,C1893$@DOM1,C1893,P21,Start
1076,C1893$@DOM1,C1893,P41,End
1076,C1893$@DOM1,C1893,P41,Start
1076,C1893$@DOM1,C1893,P48,End
1076,C1893$@DOM1,C1893,P48,Start
1076,C1893$@DOM1,C1893,P54,End
1076,C1893$@DOM1,C1893,P54,Start
1076,C1893$@DOM1,C1893,P86,End
1076,C1893$@DOM1,C1893,P86,Start
1076,C236$@DOM1,C236,P12,Start
1076,C236$@DOM1,C236,P5,Start
1076,C3019$@DOM1,C3019,P16,End
1076,C375$@DOM1,C375,P16,Start
1076,C381$@DOM1,C381,P13,Start
1076,C514$@DOM1,C514,P16,Start
1076,C5252$@DOM1,C5252,P47,Start
1076,C558$@DOM1,C558,P16,Start
1076,C5764$@DOM1,C5764,P16,Start
1076,C663$@DOM1,C663,P16,End
1076,C721$@DOM1,C721,P16,Start
1076,C737$@DOM1,C737,P16,Start
1076,C737$@DOM1,C737,P52,Start
1076,C874$@DOM1,C874,P16,Start
1076,C876$@DOM1,C876,P16,Start
1076,C885$@DOM1,C885,P124,Start
1076,U174@DOM1,C2341,P34,Start
1076,U67@C822,C822,P59,Start
1077,C1355$@DOM1,C1355,P16,End
1077,C136$@DOM1,C136,P16,End
1077,C1407$@DOM1,C1407,P16,Start
1077,C1663$@DOM1,C1663,P16,Start
1077,C1893$@DOM1,C1893,P41,End
1077,C1893$@DOM1,C1893,P41,Start
1077,C1893$@DOM1,C1893,P48,End
1077,C217$@DOM1,C217,P9,End
1077,C220$@DOM1,C220,P16,Start
1077,C247$@DOM1,C247,P9,Start
1077,C291$@DOM1,C291,P5,Start
1077,C3309$@DOM1,C3309,P13,Start
1077,C3309$@DOM1,C3309,P14,Start
1077,C3309$@DOM1,C3309,P5,Start
1077,C3711$@DOM1,C3711,P47,Start
1077,C408$@DOM1,C408,P16,Start
1077,C458$@DOM1,C458,P208,End
1077,C458$@DOM1,C458,P208,Start
1077,C458$@DOM1,C458,P5,End
1077,C458$@DOM1,C458,P5,Start
1077,C474$@DOM1,C474,P16,Start
1077,C5577$@DOM1,C5577,P10,Start
1077,C631$@DOM1,C631,P47,Start
1077,C730$@DOM1,C730,P16,End
1077,C802$@DOM1,C802,P59,Start
1077,C959$@DOM1,C959,P16,Start
1077,LOCAL SERVICE@C291,C291,P17,End
1077,LOCAL SERVICE@C291,C291,P17,Start
1077,LOCAL SERVICE@C291,C291,P18,End
1077,LOCAL SERVICE@C291,C291,P18,Start
1077,LOCAL SERVICE@C291,C291,P5,End
1077,U316@DOM1,C3309,P202,End
1077,U316@DOM1,C3309,P202,Start
1077,U316@DOM1,C3309,P203,End
1077,U316@DOM1,C3309,P203,Start
1077,U316@DOM1,C3309,P21,Start
1077,U316@DOM1,C3309,P57,End
1077,U316@DOM1,C3309,P57,Start
1077,U316@DOM1,C3309,P58,End
1077,U316@DOM1,C3309,P58,Start
1077,U95@DOM1,C2221,P198,End
1077,U95@DOM1,C2221,P198,Start
1078,C1036$@DOM1,C1036,P16,Start
1078,C1157$@DOM1,C1157,P16,Start
1078,C1159$@DOM1,C1159,P16,Start
1078,C12$@DOM1,C12,P16,Start
1078,C1302$@DOM1,C1302,P16,End
1078,C1488$@DOM1,C1488,P16,Start
1078,C1685$@DOM1,C1685,P5,End
1078,C1685$@DOM1,C1685,P5,Start
1078,C1685$@DOM1,C1685,P60,End
1078,C1685$@DOM1,C1685,P60,Start
1078,C1685$@DOM1,C1685,P63,Start
1078,C1713$@DOM1,C1713,P25,End
1078,C1713$@DOM1,C1713,P25,Start
1078,C2095$@DOM1,C2095,P21,Start
1078,C2095$@DOM1,C2095,P86,Start
1078,C2148$@DOM1,C2148,P21,End
1078,C2148$@DOM1,C2148,P21,Start
1078,C2148$@DOM1,C2148,P50,End
1078,C2148$@DOM1,C2148,P50,Start
1078,C2148$@DOM1,C2148,P86,End
1078,C2148$@DOM1,C2148,P86,Start
1078,C2342$@DOM1,C2342,P16,Start
1078,C3011$@DOM1,C3011,P16,Start
1078,C3127$@DOM1,C3127,P16,Start
1078,C313$@DOM1,C313,P16,Start
1078,C381$@DOM1,C381,P14,Start
1078,C540$@DOM1,C540,P25,End
1078,C540$@DOM1,C540,P25,Start
1078,C5576$@DOM1,C5576,P16,Start
1078,NETWORK SERVICE@C2881,C2881,P9,End
1078,U137@C1673,C1673,P25,Start
1078,U137@C3015,C3015,P25,End
1078,U22@DOM1,C965,P5,End
1078,U22@DOM1,C965,P98,End
1079,C1576$@DOM1,C1576,P5,Start
1079,C159$@DOM1,C159,P16,Start
1079,C193$@DOM1,C193,P16,Start
1079,C2057$@DOM1,C2057,P16,Start
1079,C2649$@DOM1,C2649,P47,End
1079,C2679$@DOM1,C2679,P47,End
1079,C2700$@DOM1,C2700,P16,Start
1079,C3100$@DOM1,C3100,P16,Start
1079,C3199$@DOM1,C3199,P16,End
1079,C3389$@DOM1,C3389,P16,Start
1079,C4033$@DOM1,C4033,P96,End
1079,C577$@DOM1,C577,P16,Start
1079,C610$@DOM1,C610,P16,Start
1079,C668$@DOM1,C668,P13,Start
1079,C668$@DOM1,C668,P14,Start
1079,C695$@DOM1,C695,P16,Start
1079,C80$@DOM1,C80,P134,Start
1079,LOCAL SERVICE@C1576,C1576,P17,End
1079,LOCAL SERVICE@C1576,C1576,P17,Start
1079,LOCAL SERVICE@C1576,C1576,P5,End
1079,U316@DOM1,C3309,P202,End
1079,U316@DOM1,C3309,P202,Start
1079,U316@DOM1,C3309,P203,End
1079,U316@DOM1,C3309,P203,Start
1079,U316@DOM1,C3309,P204,End
1079,U316@DOM1,C3309,P204,Start
1079,U316@DOM1,C3309,P21,End
1079,U316@DOM1,C3309,P5,End
1079,U316@DOM1,C3309,P58,End
1079,U316@DOM1,C3309,P58,Start
1080,C1139$@DOM1,C1139,P16,End
1080,C1224$@DOM1,C1224,P16,Start
1080,C1502$@DOM1,C1502,P16,Start
1080,C1503$@DOM1,C1503,P5,Start
1080,C1624$@DOM1,C1624,P21,End
1080,C1624$@DOM1,C1624,P21,Start
1080,C1624$@DOM1,C1624,P41,End
1080,C1624$@DOM1,C1624,P41,Start
1080,C1624$@DOM1,C1624,P50,End
1080,C1624$@DOM1,C1624,P50,Start
1080,C1624$@DOM1,C1624,P54,Start
1080,C1685$@DOM1,C1685,P5,End
1080,C1685$@DOM1,C1685,P63,End
1080,C1731$@DOM1,C1731,P7,Start
1080,C1754$@DOM1,C1754,P16,Start
1080,C236$@DOM1,C236,P12,Start
1080,C236$@DOM1,C236,P5,Start
1080,C241$@DOM1,C241,P16,End
1080,C2462$@DOM1,C2462,P47,Start
1080,C2462$@DOM1,C2462,P9,Start
1080,C2616$@DOM1,C2616,P16,Start
1080,C321$@DOM1,C321,P16,Start
1080,C340$@DOM1,C340,P16,Start
1080,C364$@DOM1,C364,P16,Start
1080,C400$@DOM1,C400,P9,End
1080,C411$@DOM1,C411,P16,Start
1080,C412$@DOM1,C412,P91,Start
1080,C436$@DOM1,C436,P16,Start
1080,C492$@DOM1,C492,P21,End
1080,C492$@DOM1,C492,P21,Start
1080,C492$@DOM1,C492,P66,End
1080,C492$@DOM1,C492,P66,Start
1080,C514$@DOM1,C514,P16,End
1080,C914$@DOM1,C914,P16,Start
1080,LOCAL SERVICE@C1503,C1503,P18,Start
1080,NETWORK SERVICE@C1972,C1972,P143,End
1080,U322@DOM1,C3326,P35,Start
1081,C1085$@DOM1,C1085,P25,Start
1081,C1085$@DOM1,C1085,P5,Start
1081,C1088$@DOM1,C1088,P8,Start
1081,C1089$@DOM1,C1089,P5,Start
1081,C1164$@DOM1,C1164,P16,Start
1081,C1182$@DOM1,C1182,P11,Start
1081,C1182$@DOM1,C1182,P5,Start
1081,C1185$@DOM1,C1185,P16,Start
1081,C1351$@DOM1,C1351,P8,Start
1081,C1366$@DOM1,C1366,P8,Start
1081,C1388$@DOM1,C1388,P5,Start
1081,C1388$@DOM1,C1388,P7,Start
1081,C1388$@DOM1,C1388,P8,Start
1081,C1418$@DOM1,C1418,P16,Start
1081,C1433$@DOM1,C1433,P8,Start
1081,C1452$@DOM1,C1452,P16,Start
1081,C1503$@DOM1,C1503,P5,Start
1081,C1576$@DOM1,C1576,P5,End
1081,C1576$@DOM1,C1576,P5,Start
1081,C1576$@DOM1,C1576,P7,End
1081,C1576$@DOM1,C1576,P7,Start
1081,C1576$@DOM1,C1576,P8,Start
1081,C1596$@DOM1,C1596,P5,End
1081,C1596$@DOM1,C1596,P5,Start
1081,C1596$@DOM1,C1596,P7,End
1081,C1596$@DOM1,C1596,P7,Start
1081,C1596$@DOM1,C1596,P8,Start
1081,C1624$@DOM1,C1624,P21,End
1081,C1624$@DOM1,C1624,P50,End
1081,C1624$@DOM1,C1624,P50,Start
1081,C1624$@DOM1,C1624,P54,End
1081,C1727$@DOM1,C1727,P67,Start
1081,C1806$@DOM1,C1806,P8,Start
1081,C1835$@DOM1,C1835,P96,Start
1081,C1964$@DOM1,C1964,P27,Start
1081,C1964$@DOM1,C1964,P5,Start
1081,C2046$@DOM1,C2046,P21,End
1081,C2046$@DOM1,C2046,P21,Start
1081,C2046$@DOM1,C2046,P41,End
1081,C2046$@DOM1,C2046,P41,Start
1081,C2046$@DOM1,C2046,P54,End
1081,C2046$@DOM1,C2046,P54,Start
1081,C2046$@DOM1,C2046,P86,End
1081,C2046$@DOM1,C2046,P86,Start
1081,C227$@DOM1,C227,P11,Start
1081,C227$@DOM1,C227,P5,Start
1081,C2278$@DOM1,C2278,P25,End
1081,C239$@DOM1,C239,P16,Start
1081,C2530$@DOM1,C2530,P5,Start
1081,C2530$@DOM1,C2530,P7,Start
1081,C2530$@DOM1,C2530,P8,Start
1081,C2868$@DOM1,C2868,P5,End
1081,C2868$@DOM1,C2868,P5,Start
1081,C2868$@DOM1,C2868,P7,End
1081,C2868$@DOM1,C2868,P7,Start
1081,C2868$@DOM1,C2868,P8,Start
1081,C2868$@DOM1,C2868,P9,Start
1081,C299$@DOM1,C299,P16,Start
1081,C342$@DOM1,C342,P8,Start
1081,C342$@DOM1,C342,P96,Start
1081,C3894$@DOM1,C3894,P7,Start
1081,C406$@DOM1,C406,P8,Start
1081,C470$@DOM1,C470,P16,Start
1081,C492$@DOM1,C492,P21,End
1081,C492$@DOM1,C492,P21,Start
1081,C492$@DOM1,C492,P64,End
1081,C492$@DOM1,C492,P64,Start
1081,C492$@DOM1,C492,P66,End
1081,C492$@DOM1,C492,P66,Start
1081,C492$@DOM1,C492,P81,Start
1081,C5443$@DOM1,C5443,P5,Start
1081,C5443$@DOM1,C5443,P7,Start
1081,C5443$@DOM1,C5443,P8,Start
1081,C553$@DOM1,C553,P25,End
1081,C553$@DOM1,C553,P5,End
1081,C60$@DOM1,C60,P16,Start
1081,C765$@DOM1,C765,P9,End
1081,C89$@DOM1,C89,P16,End
1081,C893$@DOM1,C893,P16,Start
1081,C934$@DOM1,C934,P5,Start
1081,C934$@DOM1,C934,P7,Start
1081,C934$@DOM1,C934,P8,Start
1081,C935$@DOM1,C935,P5,Start
1081,C935$@DOM1,C935,P7,Start
1081,C935$@DOM1,C935,P8,Start
1081,C988$@DOM1,C988,P25,Start
1081,C988$@DOM1,C988,P5,Start
1081,LOCAL SERVICE@C1089,C1089,P22,End
1081,LOCAL SERVICE@C1089,C1089,P22,Start
1081,LOCAL SERVICE@C1089,C1089,P5,End
1081,LOCAL SERVICE@C1503,C1503,P17,End
1081,LOCAL SERVICE@C1503,C1503,P17,Start
1081,LOCAL SERVICE@C1503,C1503,P18,End
1081,LOCAL SERVICE@C1503,C1503,P22,End
1081,LOCAL SERVICE@C1503,C1503,P22,Start
1081,LOCAL SERVICE@C1503,C1503,P5,End
1081,LOCAL SERVICE@C1576,C1576,P18,End
1081,LOCAL SERVICE@C1576,C1576,P18,Start
1081,LOCAL SERVICE@C1576,C1576,P5,End
1081,U27@DOM1,C2044,P80,Start
1081,U322@DOM1,C3326,P35,End
1081,U323@DOM1,C1553,P80,Start
1081,U327@DOM1,C2912,P80,Start
1082,C1074$@DOM1,C1074,P5,Start
1082,C1074$@DOM1,C1074,P7,Start
1082,C1074$@DOM1,C1074,P8,Start
1082,C1103$@DOM1,C1103,P13,Start
1082,C1103$@DOM1,C1103,P14,Start
1082,C1107$@DOM1,C1107,P5,Start
1082,C1107$@DOM1,C1107,P7,Start
1082,C1107$@DOM1,C1107,P8,Start
1082,C1225$@DOM1,C1225,P5,Start
1082,C1225$@DOM1,C1225,P7,Start
1082,C1225$@DOM1,C1225,P8,Start
1082,C130$@DOM1,C130,P8,End
1082,C1381$@DOM1,C1381,P5,Start
1082,C1381$@DOM1,C1381,P7,Start
1082,C1381$@DOM1,C1381,P8,Start
1082,C1479$@DOM1,C1479,P47,End
1082,C1484$@DOM1,C1484,P20,Start
1082,C1484$@DOM1,C1484,P21,End
1082,C1484$@DOM1,C1484,P21,Start
1082,C1484$@DOM1,C1484,P5,End
1082,C1484$@DOM1,C1484,P5,Start
1082,C149$@DOM1,C149,P8,Start
1082,C149$@DOM1,C149,P96,Start
1082,C1524$@DOM1,C1524,P5,Start
1082,C1524$@DOM1,C1524,P7,Start
1082,C1524$@DOM1,C1524,P8,Start
1082,C1532$@DOM1,C1532,P59,Start
1082,C1580$@DOM1,C1580,P5,Start
1082,C1580$@DOM1,C1580,P7,Start
1082,C1580$@DOM1,C1580,P8,Start
1082,C1591$@DOM1,C1591,P5,Start
1082,C1591$@DOM1,C1591,P7,Start
1082,C1591$@DOM1,C1591,P8,Start
1082,C1717$@DOM1,C1717,P5,Start
1082,C1717$@DOM1,C1717,P7,Start
1082,C1717$@DOM1,C1717,P8,Start
1082,C1745$@DOM1,C1745,P74,Start
1082,C1754$@DOM1,C1754,P5,Start
1082,C1754$@DOM1,C1754,P7,Start
1082,C1754$@DOM1,C1754,P8,Start
1082,C1821$@DOM1,C1821,P46,Start
1082,C1991$@DOM1,C1991,P5,Start
1082,C1991$@DOM1,C1991,P7,Start
1082,C1991$@DOM1,C1991,P8,Start
1082,C2341$@DOM1,C2341,P5,Start
1082,C2341$@DOM1,C2341,P7,Start
1082,C2341$@DOM1,C2341,P8,Start
1082,C2342$@DOM1,C2342,P16,End
1082,C241$@DOM1,C241,P5,Start
1082,C2759$@DOM1,C2759,P16,Start
1082,C3011$@DOM1,C3011,P16,End
1082,C3237$@DOM1,C3237,P5,Start
1082,C3237$@DOM1,C3237,P7,Start
1082,C3237$@DOM1,C3237,P8,Start
1082,C3572$@DOM1,C3572,P5,Start
1082,C3572$@DOM1,C3572,P7,Start
1082,C3572$@DOM1,C3572,P8,Start
1082,C3622$@DOM1,C3622,P47,End
1082,C492$@DOM1,C492,P21,End
1082,C492$@DOM1,C492,P21,Start
1082,C492$@DOM1,C492,P66,End
1082,C492$@DOM1,C492,P66,Start
1082,C591$@DOM1,C591,P5,Start
1082,C591$@DOM1,C591,P7,Start
1082,C591$@DOM1,C591,P8,Start
1082,C669$@DOM1,C669,P8,Start
1082,C669$@DOM1,C669,P96,Start
1082,C76$@DOM1,C76,P16,Start
1082,C805$@DOM1,C805,P16,Start
1082,C810$@DOM1,C810,P5,Start
1082,C810$@DOM1,C810,P7,Start
1082,C810$@DOM1,C810,P8,Start
1082,C877$@DOM1,C877,P5,Start
1082,C877$@DOM1,C877,P7,Start
1082,C877$@DOM1,C877,P8,Start
1082,C898$@DOM1,C898,P8,Start
1082,C898$@DOM1,C898,P96,Start
1082,LOCAL SERVICE@C241,C241,P22,End
1082,LOCAL SERVICE@C241,C241,P22,Start
1082,LOCAL SERVICE@C241,C241,P5,End
1082,U174@DOM1,C2341,P34,Start
1082,U321@DOM1,C1463,P80,Start
1082,U324@DOM1,C1845,P80,Start
1082,U325@DOM1,C454,P80,Start
1082,U328@DOM1,C1839,P80,Start
1082,U330@C1532,C1532,P80,Start
1082,U331@DOM1,C2,P80,Start
1082,U332@DOM1,C23,P80,Start
1082,U95@DOM1,C2221,P194,End
1082,U95@DOM1,C2221,P198,End
1082,U95@DOM1,C2221,P198,Start
1083,C1088$@DOM1,C1088,P5,Start
1083,C1088$@DOM1,C1088,P7,Start
1083,C1196$@DOM1,C1196,P16,Start
1083,C1351$@DOM1,C1351,P5,Start
1083,C1351$@DOM1,C1351,P7,Start
1083,C1366$@DOM1,C1366,P5,End
1083,C1366$@DOM1,C1366,P5,Start
