time,duration,src_computer,src_port,dst_computer,dst_port,protocol,packet_count,byte_count
2359,6,C5030,443.0,C3484,,6,5,1469
2359,60,C4273,,C706,80.0,6,8,3046
2359,7,C1707,,C811,,6,6,2979
2359,9,C1340,,C787,,6,3,144
2360,0,C1685,,C2871,,6,5,2813
2360,0,C2871,,C1685,,6,6,1122
2360,0,C467,,C5375,,1,2,120
2360,0,C5332,,C585,445.0,6,1,46
2360,0,C5375,,C467,,1,2,120
2360,0,C585,445.0,C5332,,6,1,46
2360,10,C467,445.0,C5375,,6,15,2418
2360,10,C5375,,C467,445.0,6,17,4347
2360,38,C1015,,C1392,,6,2,92
2360,5,C189,,C5030,443.0,6,8,2889
2360,5,C5030,443.0,C189,,6,9,2475
2360,55,C24450,137.0,C4920,137.0,17,9,702
2360,9,C3688,,C24735,,6,3,144
2361,0,C1506,,C528,389.0,17,1,191
2361,0,C1506,,C467,389.0,17,1,191
2361,0,C1506,,C467,389.0,17,1,192
2361,0,C1506,,C528,88.0,6,6,1795
2361,0,C1506,,C528,88.0,6,6,1637
2361,0,C1506,,C528,88.0,6,5,2617
2361,0,C23098,,C7632,,6,1,48
2361,0,C467,389.0,C1506,,17,1,193
2361,0,C467,389.0,C1506,,17,1,193
2361,0,C528,389.0,C1506,,17,1,195
2361,0,C528,88.0,C1506,,6,6,1754
2361,0,C528,88.0,C1506,,6,6,1646
2361,0,C528,88.0,C1506,,6,5,359
2361,0,C706,80.0,C1645,,6,4,515
2361,1,C1506,,C467,389.0,6,9,2414
2361,1,C467,389.0,C1506,,6,6,788
2361,11,C1506,,C467,445.0,6,13,4237
2361,11,C467,445.0,C1506,,6,8,1604
2361,11,C467,445.0,C1506,,6,9,1905
2361,15,C1506,,C467,135.0,6,11,1597
2361,15,C467,135.0,C1506,,6,8,1288
2361,2,C1506,,C467,389.0,6,24,7117
2361,2,C467,389.0,C1506,,6,30,33099
2361,2,C467,389.0,C1506,,6,32,35879
2361,35,C1506,,C467,,6,14,3656
2361,35,C467,,C1506,,6,10,1799
2361,35,C467,,C1506,,6,11,2124
2361,38,C1015,,C4854,,6,2,92
2361,41,C1065,445.0,C1506,,6,116,38228
2361,41,C1065,445.0,C1506,,6,124,45088
2361,41,C1506,,C1065,445.0,6,126,26537
2361,60,C1645,,C706,80.0,6,8,2982
2362,0,C1065,389.0,C1506,,6,12,6981
2362,0,C1506,,C467,389.0,6,10,3095
2362,0,C1506,,C467,389.0,6,10,3095
2362,0,C1506,,C1065,389.0,6,14,3720
2362,0,C1506,,C467,389.0,6,12,3532
2362,0,C1506,,C467,389.0,6,10,3095
2362,0,C1685,,C22479,,6,4,373
2362,0,C22479,,C1685,,6,6,1670
2362,0,C3173,445.0,C1744,,6,1,79
2362,0,C3955,,C457,,1,2,120
2362,0,C457,,C3955,,1,2,120
2362,0,C467,389.0,C1506,,6,8,1865
2362,0,C467,389.0,C1506,,6,7,1500
2362,0,C467,389.0,C1506,,6,8,1865
2362,0,C467,389.0,C1506,,6,11,4287
2362,0,C467,389.0,C1506,,6,8,1855
2362,0,C528,389.0,C310,,17,1,195
2362,11,C3955,,C457,445.0,6,16,4307
2362,11,C457,445.0,C3955,,6,15,2418
2362,14,C2299,,C467,445.0,6,13,4233
2362,14,C467,445.0,C2299,,6,9,1653
2362,34,C5151,,C5721,445.0,6,4,278
2362,34,C5721,445.0,C5151,,6,2,186
2362,9,C1670,,C24735,,6,3,144
2363,0,C1065,389.0,C1905,,17,1,193
2363,0,C1065,389.0,C5713,,17,1,117
2363,0,C1065,,C1905,,1,3,166
2363,0,C1685,,C5904,,6,4,372
2363,0,C1799,,C706,80.0,6,7,2956
2363,0,C1905,,C1065,389.0,17,1,194
2363,0,C1905,,C1065,,1,3,166
2363,0,C1905,,C528,,1,2,120
2363,0,C528,,C1905,,1,2,120
2363,0,C5713,,C1065,389.0,17,1,80
2363,0,C5904,,C1685,,6,7,482
2363,0,C706,80.0,C1799,,6,4,515
2363,0,C8177,,C7632,,6,1,48
2363,1,C1065,389.0,C1905,,6,29,32868
2363,1,C1065,389.0,C1905,,6,31,35648
2363,1,C1065,389.0,C1905,,6,6,800
2363,1,C1707,,C5904,,6,4,376
2363,1,C1905,,C1065,389.0,6,24,6933
2363,1,C1905,,C1065,389.0,6,9,2200
2363,1,C5904,,C1707,,6,6,430
2363,1,C930,,C5721,445.0,6,2,178
2363,12,C1065,445.0,C1905,,6,11,2182
2363,12,C1905,,C1065,445.0,6,13,3901
2363,12,C1905,,C528,445.0,6,356,54570
2363,12,C528,445.0,C1905,,6,362,77030
2363,30,C1065,135.0,C1905,,6,5,432
2363,30,C1065,,C1905,,6,10,1644
2363,30,C1905,,C1065,135.0,6,7,540
2363,30,C1905,,C1065,,6,13,4138
2363,30,C1905,,C467,135.0,6,8,862
2363,30,C1905,,C467,,6,7,873
2363,30,C467,135.0,C1905,,6,6,800
2363,30,C467,,C1905,,6,4,260
2363,30,C467,,C1905,,6,5,436
2363,38,C1015,,C3224,,6,2,92
2364,0,C11573,111.0,C5736,,17,1,56
2364,0,C1905,,C529,389.0,6,12,3203
2364,0,C1905,,C529,389.0,6,10,2766
2364,0,C1905,,C529,389.0,6,10,2766
2364,0,C1905,,C529,389.0,6,10,2766
2364,0,C1905,,C529,389.0,6,10,2766
2364,0,C24954,,C7632,,6,1,48
2364,0,C529,389.0,C1905,,6,10,4175
2364,0,C529,389.0,C1905,,6,9,2785
2364,0,C529,389.0,C1905,,6,8,1553
2364,0,C529,389.0,C1905,,6,9,1825
2364,0,C529,389.0,C1905,,6,9,1825
2364,0,C529,389.0,C1905,,6,9,1835
2364,0,C529,389.0,C1905,,6,8,1271
2364,0,C529,389.0,C1905,,6,9,1835
2364,0,C5736,,C11573,111.0,17,1,84
2364,1,C3173,,C1538,,6,3,138
2364,10,C692,,C1707,,6,6,1213
2364,11,C4029,,C1685,,6,11,4130
2364,13,C3173,135.0,C1538,,6,6,716
2364,15,C3173,135.0,C1554,,6,6,716
2364,2,C3173,,C1554,,6,3,138
2364,30,C5478,443.0,C443,,6,25,9119
2364,5,C1707,,C692,,6,4,2755
2364,60,C5478,443.0,C25760,,6,43,14111
2364,61,C8998,2010.0,C5720,445.0,6,6,417
2364,61,C8998,,C5720,445.0,6,6,417
2364,65,C22069,,C5736,2049.0,6,485,96548
2364,7,C1685,,C4029,,6,8,3196
2364,9,C4797,,C24735,,6,3,152
2364,9,C4797,,C3935,,6,3,152
2364,9,C4797,,C3469,,6,3,152
2364,9,C4797,,C4847,,6,3,152
2364,9,C4797,,C3371,,6,3,152
2364,9,C4797,,C4116,,6,3,152
2364,9,C4797,,C3971,,6,3,152
2364,9,C4797,,C128,,6,3,152
2364,9,C5349,1194.0,C8490,,6,3,144
2365,0,C1685,,C5904,,6,5,2694
2365,0,C23098,,C7632,,6,1,48
2365,0,C2997,,C585,139.0,6,1,46
2365,0,C4207,,C457,389.0,17,1,80
2365,0,C457,389.0,C4207,,17,1,117
2365,0,C585,139.0,C2997,,6,1,46
2365,0,C5904,,C1685,,6,7,1304
2365,0,C8177,,C7632,,6,1,48
2365,1,C3173,,C1538,,6,3,138
2365,10,C1273,,C1685,,6,6,1223
2365,28,C1905,,C467,135.0,6,7,540
2365,28,C1905,,C467,,6,7,633
2365,28,C467,135.0,C1905,,6,5,520
2365,28,C467,,C1905,,6,5,548
2365,5,C1685,,C1273,,6,4,2752
2365,56,C194,137.0,C4174,137.0,17,8,624
2365,56,C194,137.0,C4920,137.0,17,8,624
2365,56,C4174,137.0,C194,137.0,17,8,672
2365,56,C4920,137.0,C194,137.0,17,8,672
2365,67,C2026,2049.0,C26188,,6,20113,22322136
2365,67,C26188,,C2026,2049.0,6,16918,12940702
2366,0,C1685,,C5904,,6,4,445
2366,0,C2885,,C625,,1,2,120
2366,0,C5202,,C585,445.0,6,1,46
2366,0,C625,,C2885,,1,2,120
2366,1,C3173,,C1554,,6,3,138
2366,1,C5904,,C1685,,6,7,984
2366,10,C515,,C1685,,6,6,1223
2366,5,C2885,,C625,445.0,6,17,4349
2366,5,C625,445.0,C2885,,6,15,2418
2366,6,C1685,,C515,,6,4,2752
2366,6,C2095,,C5030,443.0,6,6,1647
2366,6,C5030,443.0,C2095,,6,5,1493
2367,0,C25515,,C7632,,6,1,48
2367,0,C457,,C5410,,1,2,120
2367,0,C5410,,C457,,1,2,120
2367,0,C5410,,C625,,1,2,120
2367,0,C625,,C5410,,1,2,120
2367,0,C8177,,C7632,,6,1,48
2367,10,C484,,C1707,,6,9,2908
2367,11,C457,445.0,C5410,,6,13,2073
2367,11,C5410,,C625,445.0,6,13,3843
2367,11,C5410,,C457,445.0,6,14,4071
2367,11,C625,445.0,C5410,,6,11,1476
2367,37,C1015,,C732,,6,2,92
2367,6,C1707,,C484,,6,6,2979
2367,6,C2053,,C5030,443.0,6,6,1578
2367,6,C5030,443.0,C2053,,6,5,1481
2367,60,C3774,,C4384,161.0,17,4,428
2367,66,C3173,445.0,C2758,,6,287,30171
2368,0,C1065,389.0,C5753,,17,1,191
2368,0,C1065,389.0,C5753,,17,1,117
2368,0,C5753,,C1065,389.0,17,1,108
2368,0,C5753,,C1065,389.0,17,1,80
2368,38,C1015,,C4773,,6,2,92
2368,5,C149,,C5030,443.0,6,6,1647
2368,5,C5030,443.0,C149,,6,5,1493
2368,60,C2588,,C8553,,6,4,209
2369,0,C1823,,C2127,,1,1,60
2369,0,C2127,,C1823,,1,1,60
2369,25,C5478,443.0,C25760,,6,16,6805
2369,60,C18117,,C5736,2049.0,6,53,6696
2369,60,C5478,443.0,C443,,6,42,15632
2369,60,C5736,2049.0,C18117,,6,28,4744
2369,61,C4812,,C5721,445.0,6,61,15957
2370,0,C1122,,C1707,,6,5,847
2370,0,C1122,,C1707,,6,5,847
2370,0,C1707,,C1122,,6,4,414
2370,0,C1707,,C1122,,6,4,413
2370,0,C25515,,C7632,,6,1,48
2370,0,C612,,C5412,,1,2,120
2370,10,C4096,,C1685,,6,6,1219
2370,35,C3471,,C5721,445.0,6,4,278
2370,5,C1685,,C4096,,6,4,2756
2370,60,C2588,,C2645,,6,3,138
2370,60,C2645,,C2588,,6,3,138
2370,71,C3173,445.0,C1332,,6,318,33443
2370,9,C3538,,C3935,,6,3,144
2371,0,C457,389.0,C5679,,17,1,117
2371,0,C5412,,C612,,1,2,120
2371,0,C5679,,C457,389.0,17,1,80
2371,11,C5412,,C612,445.0,6,17,4347
2371,11,C612,445.0,C5412,,6,15,2418
2371,15,C467,445.0,C667,,6,9,1653
2371,15,C667,,C467,445.0,6,13,4341
2371,61,C4466,,C5721,445.0,6,6,417
2371,61,C4891,,C5721,445.0,6,6,666
2371,70,C5736,2049.0,C11573,,6,313,55420
2372,0,C1685,,C24806,,6,4,372
2372,0,C1685,,C24806,,6,4,372
2372,0,C1685,,C24806,,6,5,424
2372,0,C1707,,C24806,,6,4,376
2372,0,C1707,,C24806,,6,4,376
2372,0,C1707,,C24806,,6,5,428
2372,0,C1707,,C5288,,6,4,410
2372,0,C1707,,C5288,,6,4,409
2372,0,C24806,,C1707,,6,6,420
2372,0,C24806,,C1707,,6,7,482
2372,0,C24806,,C1685,,6,6,420
2372,0,C24806,,C1685,,6,7,481
2372,0,C24806,,C1707,,6,6,429
2372,0,C24806,,C1685,,6,6,430
2372,0,C3128,,C586,389.0,17,1,193
2372,0,C3128,,C586,,1,6,4638
2372,0,C3128,,C612,,1,6,4638
2372,0,C3128,,C586,,1,3,1788
2372,0,C3128,,C612,,1,3,1788
2372,0,C5288,,C1707,,6,5,853
2372,0,C5288,,C1707,,6,5,853
2372,0,C586,389.0,C3128,,17,1,193
2372,0,C586,,C3128,,1,9,6426
2372,0,C612,,C3128,,1,9,6426
2372,0,C706,80.0,C81,,6,4,515
2372,10,C1041,,C1685,,6,6,1191
2372,2,C4618,,C5030,443.0,6,6,1578
2372,2,C5030,443.0,C4618,,6,6,2598
2372,5,C1685,,C1041,,6,4,2752
2372,60,C81,,C706,80.0,6,8,2972
2372,60,C904,,C21872,161.0,17,4,424
2372,61,C5474,,C3088,,6,30,3658
2373,0,C1065,,C4223,,1,1,60
2373,0,C4223,,C457,389.0,17,1,192
2373,0,C4223,,C457,88.0,17,1,1396
2373,0,C4223,,C1065,,1,1,60
2373,0,C4479,,C585,139.0,6,1,46
2373,0,C457,389.0,C4223,,17,1,193
2373,0,C457,88.0,C4223,,17,1,1391
2373,0,C585,139.0,C4479,,6,1,46
2373,11,C2496,,C1685,,6,9,2446
2373,22,C1289,,C586,445.0,6,13,4217
2373,22,C586,445.0,C1289,,6,9,1653
2373,29,C23679,,C11307,,1,30,2520
2373,38,C1015,,C459,,6,2,92
2373,4,C1065,445.0,C4223,,6,15,2418
2373,4,C23679,,C2972,,1,5,420
2373,4,C2972,,C23679,,1,5,420
2373,4,C4223,,C1065,445.0,6,16,4307
2373,57,C5030,443.0,C8,,6,8,2445
2373,57,C8,,C5030,443.0,6,8,2889
2373,6,C1685,,C2496,,6,6,2973
2373,9,C3538,,C3971,,6,3,144
2374,0,C1654,80.0,C17592,,6,2,104
2374,0,C1685,,C24806,,6,5,2694
2374,0,C2109,389.0,C3919,,17,1,195
2374,0,C24806,,C1685,,6,7,1262
2374,0,C3919,,C2109,389.0,17,1,236
2374,10,C4600,,C1707,,6,6,1218
2374,35,C3558,,C5721,445.0,6,4,278
2374,35,C5721,445.0,C3558,,6,2,186
2374,5,C1707,,C4600,,6,4,2751
2374,60,C1697,139.0,C1823,,6,60,17248
2374,60,C1823,,C1697,139.0,6,65,21040
2374,60,C5474,,C1970,,6,4,392
2374,65,C5736,2049.0,C22069,,6,300,50472
2375,0,C1685,,C24806,,6,4,445
2375,0,C2109,389.0,C4692,,17,1,117
2375,0,C24806,,C1685,,6,6,922
2375,0,C467,,C5422,,1,2,120
2375,0,C4692,,C2109,389.0,17,1,80
2375,0,C528,,C793,,6,2,92
2375,0,C5422,,C467,,1,2,120
2375,10,C4067,,C1707,,6,9,2984
2375,11,C467,445.0,C5422,,6,15,2418
2375,11,C5422,,C467,445.0,6,17,4403
2375,23,C1685,,C1295,,6,43463,60401092
2375,23,C1685,,C1295,,6,43549,60520632
2375,24,C1295,,C1685,,6,23087,1062627
2375,29,C24568,137.0,C4174,137.0,17,6,468
2375,31,C388,,C5030,443.0,6,7,2843
2375,31,C5030,443.0,C388,,6,7,1328
2375,36,C20510,,C7632,,6,10,592
2375,36,C20510,,C7632,,6,10,592
2375,6,C1707,,C4067,,6,6,2975
2375,60,C5474,,C1970,,6,4,392
2375,61,C4123,,C5720,445.0,6,6,417
2375,9,C1340,,C787,,6,3,144
2376,0,C4282,,C457,389.0,6,12,3007
2376,0,C436,,C586,445.0,6,1,52
2376,0,C457,389.0,C4282,,6,11,5360
2376,0,C5624,,C625,389.0,17,1,80
2376,0,C586,445.0,C436,,6,1,46
2376,0,C625,389.0,C5624,,17,1,117
2376,14,C3384,,C586,445.0,6,13,4217
2376,14,C586,445.0,C3384,,6,9,1653
2376,60,C4299,,C5721,445.0,6,34,4316
2377,0,C1056,445.0,C1220,,6,1,46
2377,0,C1220,,C1056,445.0,6,1,52
2377,0,C2,,C366,445.0,6,1,52
2377,0,C366,445.0,C2,,6,1,46
2377,9,C1900,,C7176,,6,3,152
2378,0,C5277,,C706,80.0,6,1,46
2378,0,C528,,C3319,,1,2,120
2378,8,C528,445.0,C3319,,6,5594,621199
2379,0,C1467,,C2109,445.0,6,1,52
2379,0,C1654,80.0,C17592,,6,2,329
2379,0,C2109,445.0,C1467,,6,1,46
2379,0,C467,445.0,C903,,6,1,46
2379,0,C903,,C467,445.0,6,1,52
2379,15,C720,,C1685,,6,6,1223
2379,30,C24568,137.0,C4920,137.0,17,6,468
2379,5,C1685,,C720,,6,4,2752
2379,60,C11573,,C5736,,6,17,3956
2379,60,C5736,,C11573,,6,13,1150
2380,0,C15930,,C1707,,6,6,429
2380,0,C15930,,C1685,,6,6,430
2380,0,C15930,,C1707,,6,6,430
2380,0,C15930,,C1685,,6,6,420
2380,0,C15930,,C1707,,6,6,420
2380,0,C15930,,C1685,,6,6,429
2380,0,C16014,,C1707,,6,6,430
2380,0,C16014,,C1685,,6,6,420
2380,0,C16014,,C1707,,6,6,420
2380,0,C16014,,C1685,,6,6,429
2380,0,C1685,,C15930,,6,4,372
2380,0,C1685,,C15930,,6,4,372
2380,0,C1685,,C15930,,6,4,372
2380,0,C1685,,C16014,,6,4,372
2380,0,C1685,,C16014,,6,4,372
2380,0,C1707,,C15930,,6,4,376
2380,0,C1707,,C15930,,6,4,376
2380,0,C1707,,C15930,,6,4,376
2380,0,C1707,,C16014,,6,4,376
2380,0,C1707,,C16014,,6,4,376
2380,1,C16014,,C1707,,6,6,429
2380,1,C1707,,C16014,,6,4,376
2380,11,C1584,,C529,445.0,6,13,4233
2380,11,C529,445.0,C1584,,6,9,1653
2380,35,C2591,,C5720,445.0,6,4,278
2380,35,C5720,445.0,C2591,,6,2,186
2381,0,C11573,111.0,C5736,,17,1,56
2381,0,C16014,,C1685,,6,6,430
2381,0,C1685,,C16014,,6,4,372
2381,0,C1685,,C21977,,6,4,372
2381,0,C1685,,C21977,,6,4,372
2381,0,C1685,,C21977,,6,4,372
2381,0,C1707,,C21977,,6,4,376
2381,0,C1707,,C21977,,6,4,376
2381,0,C1707,,C21977,,6,4,376
2381,0,C21977,,C1685,,6,6,430
2381,0,C21977,,C1685,,6,6,420
2381,0,C21977,,C1707,,6,6,420
2381,0,C21977,,C1707,,6,6,430
2381,0,C21977,,C1685,,6,6,429
2381,0,C21977,,C1707,,6,6,429
2381,0,C25515,,C7632,,6,1,48
2381,0,C4983,,C529,,1,2,120
2381,0,C529,,C4983,,1,2,120
2381,0,C5736,,C11573,111.0,17,1,84
2381,10,C1332,,C1685,,6,6,1222
2381,11,C4983,,C529,445.0,6,17,4295
2381,11,C529,445.0,C4983,,6,15,2418
2381,37,C1015,,C994,,6,2,92
2381,6,C1685,,C1332,,6,4,2752
2381,60,C2588,,C15930,,6,4,209
2382,0,C15930,,C1685,,6,7,1262
2382,0,C16014,,C1685,,6,8,1282
2382,0,C1685,,C15930,,6,5,2694
2382,0,C1685,,C16014,,6,5,2694
2382,0,C24954,,C10022,,6,1,48
2382,0,C585,,C706,80.0,6,1,46
2382,10,C233,,C1707,,6,6,1213
2382,10,C4773,,C1707,,6,6,1190
2382,6,C1707,,C233,,6,4,2760
2382,6,C1707,,C4773,,6,4,2760
2382,60,C22112,,C13488,,17,3,282
2382,60,C22112,,C22976,,17,3,282
2382,60,C22976,,C22112,,17,3,282
2382,60,C3640,445.0,C1294,,6,3,237
2382,60,C4174,137.0,C890,137.0,17,5,420
2382,60,C4920,137.0,C890,137.0,17,5,420
2382,60,C890,137.0,C4174,137.0,17,5,390
2382,60,C890,137.0,C4920,137.0,17,5,390
2383,0,C16014,,C1685,,6,6,922
2383,0,C1685,,C16014,,6,4,445
2383,0,C1685,,C21977,,6,4,2642
2383,0,C21977,,C1685,,6,7,1294
2383,0,C5315,,C585,445.0,6,1,46
2383,0,C585,445.0,C5315,,6,1,46
2383,13,C3210,,C625,445.0,6,13,4220
2383,13,C625,445.0,C3210,,6,9,1653
2383,20,C1707,,C2321,,6,48510,67413772
2383,20,C1707,,C2321,,6,48594,67530532
2383,20,C2321,,C1707,,6,25743,1188614
2383,4,C1592,,C23679,,1,5,420
2383,4,C23679,,C1592,,1,5,420
2383,60,C20101,,C5698,,6,3,156
2383,60,C5698,,C20101,,6,3,150
2383,9,C1670,,C3935,,6,3,144
2384,0,C11573,111.0,C5736,,17,1,56
2384,0,C15930,,C1685,,6,6,922
2384,0,C15930,,C1685,,6,7,457
2384,0,C164,,C1707,,6,5,847
2384,0,C164,,C1707,,6,5,847
2384,0,C1685,,C15930,,6,4,445
2384,0,C1685,,C15930,,6,6,5055
2384,0,C1685,,C21977,,6,4,445
2384,0,C1707,,C164,,6,4,413
2384,0,C1707,,C164,,6,4,414
2384,0,C21977,,C1685,,6,6,922
2384,0,C2320,,C467,88.0,17,1,198
2384,0,C2320,,C467,88.0,17,1,276
2384,0,C2320,,C467,88.0,17,1,1386
2384,0,C2320,,C467,88.0,17,1,1396
2384,0,C2320,,C467,445.0,6,1,64
2384,0,C2320,,C467,445.0,6,17,5319
2384,0,C2320,,C467,139.0,6,2,106
2384,0,C2413,,C457,135.0,6,4,186
2384,0,C2413,,C457,135.0,6,4,186
2384,0,C24954,,C10022,,6,1,48
2384,0,C25515,,C7632,,6,1,48
2384,0,C3582,445.0,C16080,,6,1,91
2384,0,C457,135.0,C2413,,6,3,140
2384,0,C457,135.0,C2413,,6,3,140
2384,0,C467,139.0,C2320,,6,1,60
2384,0,C467,445.0,C2320,,6,1,46
2384,0,C467,445.0,C2320,,6,15,2561
2384,0,C467,88.0,C2320,,17,1,430
2384,0,C467,88.0,C2320,,17,1,1398
2384,0,C467,88.0,C2320,,17,1,1404
2384,0,C467,88.0,C2320,,17,1,1376
2384,0,C5736,,C11573,111.0,17,1,84
2384,10,C1251,,C1685,,6,6,1223
2384,10,C569,,C1685,,6,6,1222
2384,12,C1776,,C2109,445.0,6,13,4220
2384,12,C2109,445.0,C1776,,6,9,1653
2384,16,C2109,445.0,C912,,6,9,1653
2384,16,C912,,C2109,445.0,6,13,4240
2384,35,C2320,,C467,445.0,6,4,700
2384,35,C467,445.0,C2320,,6,2,1168
2384,5,C1685,,C1251,,6,4,2752
2384,5,C1685,,C569,,6,4,2752
2384,60,C2413,,C457,135.0,6,7,540
2384,60,C2413,,C457,,6,11,3798
2384,60,C2413,,C457,135.0,6,7,540
2384,60,C2413,,C457,135.0,6,7,540
2384,60,C2413,,C457,,6,9,3436
2384,60,C2413,,C457,,6,13,4208
2384,60,C457,135.0,C2413,,6,5,432
2384,60,C457,135.0,C2413,,6,5,432
2384,60,C457,135.0,C2413,,6,5,432
2384,60,C457,,C2413,,6,9,1080
2384,60,C457,,C2413,,6,7,766
2384,60,C457,,C2413,,6,11,1394
2384,65,C3173,445.0,C1538,,6,281,29540
2384,9,C3871,,C23147,,6,3,144
2385,0,C1707,,C2823,,6,4,409
2385,0,C1707,,C2823,,6,4,410
2385,0,C24954,,C7632,,6,1,48
2385,0,C24954,,C10022,,6,1,48
2385,0,C2519,445.0,C3427,,6,1,46
2385,0,C2823,,C1707,,6,5,843
2385,0,C2823,,C1707,,6,5,843
2385,0,C2961,,C706,80.0,6,1,46
2385,0,C3427,,C2519,445.0,6,1,52
2385,0,C528,389.0,C2485,,17,1,195
2385,0,C528,88.0,C2485,,6,5,361
2385,0,C528,88.0,C2485,,6,4,1576
2385,0,C528,,C2485,,6,7,1444
2385,0,C706,80.0,C814,,6,7,4126
2385,1,C528,389.0,C2485,,6,12,11241
2385,11,C528,445.0,C2485,,6,9,1905
2385,12,C528,135.0,C2485,,6,5,504
2385,13,C1065,445.0,C484,,6,9,1653
2385,13,C484,,C1065,445.0,6,13,4285
2385,60,C814,,C706,80.0,6,9,3445
2386,0,C1289,137.0,C4174,137.0,17,2,156
2386,0,C1289,138.0,C586,138.0,17,1,207
2386,0,C1289,,C586,389.0,17,1,193
2386,0,C15930,,C1685,,6,6,1587
2386,0,C1685,,C15930,,6,4,373
2386,0,C1685,,C18057,,6,4,372
2386,0,C1685,,C18057,,6,4,372
2386,0,C1685,,C18057,,6,4,372
2386,0,C1707,,C18057,,6,4,376
2386,0,C1707,,C18057,,6,4,376
2386,0,C1707,,C18057,,6,4,376
2386,0,C18057,,C1685,,6,6,430
2386,0,C18057,,C1707,,6,6,430
2386,0,C18057,,C1685,,6,6,420
2386,0,C18057,,C1685,,6,6,429
2386,0,C18057,,C1707,,6,6,429
2386,0,C18057,,C1707,,6,6,420
2386,0,C24954,,C7632,,6,1,48
2386,0,C3176,,C706,80.0,6,1,46
2386,0,C3794,,C706,80.0,6,1,46
2386,0,C4174,137.0,C1289,137.0,17,2,180
2386,0,C586,389.0,C1289,,17,1,193
2386,10,C3668,,C1685,,6,6,1223
2386,12,C2005,,C1685,,6,11,4330
2386,12,C2300,,C585,445.0,6,20,4597
2386,12,C4305,,C1707,,6,11,4267
2386,15,C1289,,C586,139.0,6,13,1531
2386,15,C1289,,C586,139.0,6,12,1507
2386,15,C467,445.0,C608,,6,8,1362
2386,15,C586,139.0,C1289,,6,11,1667
2386,15,C586,139.0,C1289,,6,10,1562
2386,15,C608,,C467,445.0,6,12,4019
2386,5,C1685,,C3668,,6,4,2752
2386,59,C457,445.0,C1322,,6,140,82706
2386,60,C1322,,C457,445.0,6,129,26323
2386,61,C2300,,C5721,445.0,6,482,170364
2386,7,C1707,,C4305,,6,8,3199
2386,8,C1685,,C2005,,6,8,3196
2387,0,C1685,,C18057,,6,4,2642
2387,0,C1697,,C1823,,1,1,60
2387,0,C18057,,C1685,,6,6,1210
2387,0,C1823,,C1697,,1,1,60
2387,0,C812,138.0,C586,138.0,17,1,207
2387,10,C443,,C1685,,6,6,1223
2387,14,C1289,,C586,139.0,6,14,4279
2387,14,C586,139.0,C1289,,6,12,1411
2387,15,C528,445.0,C2007,,6,9,1653
2387,16,C528,445.0,C746,,6,9,1653
2387,2,C4174,137.0,C812,137.0,17,2,180
2387,2,C812,137.0,C4174,137.0,17,2,156
2387,3,C24454,137.0,C4174,137.0,17,3,288
2387,5,C1685,,C443,,6,4,2752
2387,9,C5349,,C8490,,6,3,144
2388,0,C1685,,C18057,,6,4,445
2388,0,C18057,,C1685,,6,6,922
2388,0,C2188,,C529,389.0,17,1,108
2388,0,C2188,,C529,389.0,17,1,80
2388,0,C457,389.0,C5760,,17,1,117
2388,0,C457,389.0,C5760,,17,1,191
2388,0,C529,389.0,C2188,,17,1,191
2388,0,C529,389.0,C2188,,17,1,117
2388,0,C5760,,C457,389.0,17,1,80
2388,0,C5760,,C457,389.0,17,1,108
2388,10,C2759,,C1707,,6,6,1223
2388,2,C20404,,C5721,445.0,6,3,200
2388,2,C5721,445.0,C20404,,6,2,147
2388,35,C3029,,C5720,445.0,6,4,278
2388,35,C5720,445.0,C3029,,6,2,186
2388,6,C1707,,C2759,,6,4,2755
2389,0,C2109,389.0,C5778,,17,1,195
2389,0,C2493,,C706,80.0,6,1,46
2389,0,C467,389.0,C5778,,17,1,193
2389,0,C5474,,C3088,,6,2,196
2389,0,C5778,,C2109,389.0,17,1,192
2389,0,C5778,,C467,389.0,17,1,192
2389,0,C586,389.0,C812,,17,1,193
2389,0,C586,389.0,C812,,17,1,193
2389,0,C586,389.0,C812,,17,1,193
2389,0,C706,80.0,C1519,,6,4,515
2389,0,C812,,C586,389.0,17,1,193
2389,0,C812,,C586,389.0,17,1,193
2389,0,C812,,C586,389.0,17,1,193
2389,10,C5678,,C1707,,6,6,1213
2389,15,C586,139.0,C812,,6,17,2191
2389,15,C586,139.0,C812,,6,15,1833
2389,15,C586,139.0,C812,,6,10,1562
2389,15,C812,,C586,139.0,6,18,2231
2389,15,C812,,C586,139.0,6,18,5039
2389,15,C812,,C586,139.0,6,12,1507
2389,5,C5478,443.0,C25760,,6,8,828
2389,6,C1707,,C5678,,6,4,2760
2389,60,C1519,,C706,80.0,6,8,3012
2389,61,C314,,C5721,445.0,6,51,5991
2390,0,C1685,,C2454,,6,4,372
2390,0,C1707,,C2454,,6,4,376
2390,0,C2454,,C1707,,6,6,430
2390,0,C2454,,C1685,,6,6,430
2390,0,C24954,,C7632,,6,1,48
2390,0,C5778,,C467,,1,1,221
2390,10,C714,,C1685,,6,6,1222
2390,38,C1015,,C297,,6,2,92
2390,5,C1685,,C714,,6,4,2752
2391,0,C1173,445.0,C379,,6,1,46
2391,0,C1685,,C2454,,6,4,372
2391,0,C1685,,C2454,,6,4,372
2391,0,C1707,,C2454,,6,4,376
